id,type,name,year,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,avg_rating,bay_rating,owners,traders,wanters,wishers,total_comments,total_weights,complexity,categories,mechanics 
19650,boardgame,Il Principe,2005,2,5,60,60,60,10,1174,6.43193,5.91338,2002,242,17,92,477,151,2.8344,"['City Building', 'Renaissance']","['Area Majority / Influence', 'Auction/Bidding', 'Hand Management', 'Set Collection']"
145308,boardgame,Marrying Mr. Darcy,2014,2,6,60,30,60,13,1174,6.37363,5.84971,2288,32,77,292,362,48,1.375,"['Card Game', 'Napoleonic', 'Novel-based']","['Betting and Bluffing', 'Dice Rolling', 'Hand Management', 'Push Your Luck', 'Role Playing', 'Set Collection', 'Take That', 'Variable Player Powers']"
1442,boardgame,Victory in the Pacific,1977,2,2,300,300,300,12,1173,7.20204,6.24213,2402,89,75,197,510,150,2.3733,"['Nautical', 'Wargame', 'World War II']","['Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Simulation']"
225818,boardgame,Mini Rails,2017,3,5,60,40,60,13,1172,6.98204,6.1761,1371,53,146,468,295,27,2.1481,"['Economic', 'Trains']","['Modular Board', 'Network and Route Building', 'Stock Holding']"
29568,boardgameexpansion,Munchkin Cthulhu 2: Call of Cowthulhu,2007,3,6,90,90,90,10,1171,6.55451,5.91007,3472,92,17,141,158,74,1.7162,"['Card Game', 'Expansion for Base-game', 'Fighting', 'Horror', 'Humor']","['Dice Rolling', 'Trading', 'Variable Player Powers']"
26615,boardgameexpansion,Carcassonne: Promo Tiles,2006,2,6,60,60,60,8,1169,7.30011,6.2788,3182,52,89,298,453,89,1.7978,"['City Building', 'Expansion for Base-game', 'Medieval', 'Territory Building']","['Area Majority / Influence', 'Tile Placement']"
34320,boardgame,Shanghaien,2008,2,2,20,20,20,8,1169,6.58116,5.97838,1368,58,72,252,372,109,1.4679,['Pirates'],"['Dice Rolling', 'Set Collection']"
670,boardgame,Starship Troopers,1976,1,2,120,120,120,12,1167,6.50571,5.91533,3435,210,43,181,572,138,3.1232,"['Novel-based', 'Science Fiction', 'Wargame']","['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Movement Points', 'Ratio / Combat Results Table', 'Scenario / Mission / Campaign Game', 'Secret Unit Deployment', 'Simulation', 'Solo / Solitaire Game']"
145588,boardgame,Citrus,2013,2,5,60,60,60,10,1167,7.10185,6.22207,1770,63,153,449,343,50,2.52,"['Economic', 'Farming', 'Territory Building']",['Tile Placement']
258444,boardgame,Gingerbread House,2018,2,4,30,30,30,8,1167,7.01691,6.17575,1912,34,97,408,219,29,1.8621,"['Fantasy', 'Humor', 'Mythology', 'Novel-based', 'Puzzle']","['Contracts', 'Pattern Building', 'Set Collection', 'Tile Placement']"
108150,boardgameexpansion,Mansions of Madness: Forbidden Alchemy,2011,2,5,180,120,180,13,1166,7.77114,6.45017,4771,49,93,413,216,63,3.0952,"['Adventure', 'Expansion for Base-game', 'Exploration', 'Horror', 'Miniatures', 'Murder/Mystery', 'Puzzle', 'Science Fiction']","['Area Movement', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Pick-up and Deliver', 'Role Playing', 'Team-Based Game', 'Variable Player Powers']"
28250,boardgameexpansion,BattleLore: Call to Arms,2007,2,2,60,60,60,10,1164,7.32445,6.2926,3998,214,33,121,476,113,2.4956,"['Expansion for Base-game', 'Fantasy', 'Medieval', 'Wargame']","['Campaign / Battle Card Driven', 'Card Drafting', 'Dice Rolling', 'Hand Management']"
42124,boardgame,Dungeon Twister 2: Prison,2009,1,2,60,60,60,10,1163,7.28804,6.28557,2393,125,148,648,398,93,3.2473,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Maze']","['Action Points', 'Grid Movement', 'Hand Management', 'Modular Board', 'Secret Unit Deployment', 'Tile Placement', 'Variable Player Powers']"
158742,boardgame,Yardmaster Express,2014,2,5,10,5,10,6,1163,5.82979,5.64873,2365,246,11,85,481,73,1.0685,"['Card Game', 'Trains', 'Transportation']","['Card Drafting', 'Set Collection']"
692,boardgame,Wizard Kings,2000,2,7,150,150,150,12,1162,6.70414,6.0237,1974,129,132,436,573,151,2.6556,"['Fantasy', 'Wargame']","['Dice Rolling', 'Hexagon Grid', 'Modular Board', 'Secret Unit Deployment', 'Variable Player Powers']"
1459,boardgame,Sharp Shooters,1994,2,6,10,10,10,10,1162,6.41849,5.90148,2090,178,19,70,477,113,1.2478,['Dice'],"['Dice Rolling', 'Push Your Luck']"
29687,boardgame,Leaping Lemmings,2010,2,6,72,60,72,13,1162,6.45325,5.92796,1454,140,37,159,426,109,1.8349,"['Animals', 'Humor', 'Racing']","['Dice Rolling', 'Hand Management', 'Hexagon Grid', 'Push Your Luck', 'Take That']"
26457,boardgame,Successors (Third/Fourth edition),2008,2,4,300,300,300,12,1160,7.52201,6.39154,1580,42,196,797,477,142,3.3099,"['Ancient', 'Wargame']","['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Pick-up and Deliver', 'Point to Point Movement']"
136313,boardgameexpansion,Eminent Domain: Escalation,2014,2,5,60,60,60,10,1160,7.80571,6.53735,4711,154,74,278,396,49,2.8776,"['Card Game', 'Civilization', 'Expansion for Base-game', 'Science Fiction', 'Space Exploration']","['Card Drafting', 'Deck, Bag, and Pool Building', 'Hand Management', 'Variable Phase Order', 'Variable Player Powers']"
186659,boardgame,Tiny Epic Galaxies: Deluxe Edition,2015,1,5,30,30,30,14,1160,7.74204,6.48653,3592,56,56,163,247,27,2.0741,"['Dice', 'Science Fiction', 'Space Exploration']","['Action Queue', 'Area Majority / Influence', 'Dice Rolling']"
1381,boardgame,Pokémon Master Trainer,1999,2,6,45,45,45,7,1158,5.81947,5.51507,2170,73,45,143,339,67,1.9403,"['Adventure', 'Card Game', ""Children's Game"", 'Fantasy', 'Movies / TV / Radio theme', 'Video Game Theme']","['Roll / Spin and Move', 'Set Collection']"
171835,boardgame,Posthuman,2015,1,4,120,30,120,13,1157,6.54434,5.91766,2859,254,68,478,426,50,3.18,"['Adventure', 'Dice', 'Exploration', 'Fighting', 'Science Fiction']","['Dice Rolling', 'Modular Board', 'Role Playing', 'Team-Based Game', 'Variable Player Powers']"
155731,boardgame,Tokaido Collector's Edition,2015,2,5,45,45,45,8,1156,7.70856,6.43492,2967,48,132,468,338,30,2.0667,['Travel'],"['Point to Point Movement', 'Set Collection', 'Time Track', 'Variable Player Powers']"
210025,boardgameexpansion,Arkham Horror: The Card Game – The Miskatonic Museum: Mythos Pack,2017,1,4,120,60,120,14,1155,8.11997,6.60105,8978,39,98,286,243,16,3.5,"['Card Game', 'Expansion for Base-game', 'Fantasy', 'Horror', 'Novel-based']","['Cooperative Game', 'Hand Management', 'Solo / Solitaire Game', 'Variable Player Powers']"
108667,boardgameexpansion,Power Grid: The Robots,2011,2,5,120,120,120,13,1154,7.12552,6.21733,6102,86,94,313,427,62,2.8548,"['Economic', 'Expansion for Base-game', 'Industry / Manufacturing']","['Auction/Bidding', 'Network and Route Building']"
129459,boardgame,Duel of Ages II,2013,2,8,150,150,150,12,1154,7.44946,6.32995,2119,124,174,863,398,88,3.4091,"['Adventure', 'Fantasy', 'Fighting', 'Science Fiction', 'Wargame']","['Grid Movement', 'Hexagon Grid', 'Line of Sight', 'Modular Board', 'Stat Check Resolution', 'Team-Based Game', 'Variable Player Powers']"
136594,boardgame,Dragon's Hoard,2014,2,4,45,25,45,8,1153,6.51252,5.92709,2242,115,40,271,331,56,1.4286,"['Adventure', 'Card Game', 'Fantasy']","['Card Drafting', 'Hand Management', 'Set Collection']"
22245,boardgame,Royal Visit,2006,2,2,30,20,30,12,1152,6.32026,5.8625,1777,121,67,243,474,121,1.6777,"['Card Game', 'Movies / TV / Radio theme']",['Hand Management']
168215,boardgame,Saboteur: The Duel,2014,1,2,30,30,30,8,1152,6.08973,5.73616,3571,73,15,148,203,35,1.3429,"['Bluffing', 'Card Game', 'Exploration', 'Fantasy']","['Hand Management', 'Network and Route Building']"
936,boardgame,The Fury of Dracula,1987,2,4,180,180,180,12,1150,6.92349,6.0992,1733,88,86,181,447,89,2.5955,"['Adventure', 'Deduction', 'Fighting', 'Horror', 'Novel-based']","['Point to Point Movement', 'Secret Unit Deployment', 'Team-Based Game', 'Variable Player Powers']"
3343,boardgame,Go For Broke,1965,2,6,60,60,60,8,1150,4.69852,5.1173,2249,93,6,34,307,105,1.1333,"['Economic', 'Humor']","['Betting and Bluffing', 'Dice Rolling', 'Roll / Spin and Move', 'Stock Holding']"
38657,boardgame,Cities,2008,1,4,30,15,30,8,1149,6.40277,5.90869,1513,105,37,149,478,115,1.6609,"['City Building', 'Puzzle']","['Pattern Building', 'Tile Placement']"
39813,boardgame,Qwirkle Cubes,2009,2,4,45,45,45,6,1149,6.59139,5.976,2106,58,44,186,297,67,1.6269,"['Abstract Strategy', 'Dice']","['Dice Rolling', 'Pattern Building', 'Pattern Recognition', 'Tile Placement']"
36739,boardgame,Black Sheep,2008,2,4,30,30,30,8,1148,5.96608,5.69627,2091,161,25,83,384,93,1.4194,"['Animals', 'Card Game', ""Children's Game""]","['Hand Management', 'Set Collection']"
58602,boardgame,Cable Car,2009,2,6,45,45,45,8,1148,6.67404,6.01798,1822,82,79,262,357,70,1.8571,['Trains'],"['Connections', 'Finale Ending', 'Network and Route Building', 'Stock Holding', 'Tile Placement']"
151107,boardgameexpansion,Cards Against Humanity: Fourth Expansion,2013,4,30,30,30,30,17,1148,6.74917,6.01029,5523,59,8,83,191,43,1.2326,"['Card Game', 'Expansion for Base-game', 'Humor', 'Mature / Adult', 'Party Game']","['Hand Management', 'Simultaneous Action Selection']"
188547,boardgame,Maximum Apocalypse,2018,1,6,90,45,90,13,1148,7.60531,6.34156,2671,45,119,660,360,37,2.1892,"['Card Game', 'Science Fiction', 'Zombies']","['Action Points', 'Campaign / Battle Card Driven', 'Cooperative Game', 'Hand Management', 'Modular Board', 'Pick-up and Deliver']"
273477,boardgame,Obscurio,2019,2,8,40,40,40,10,1148,7.34037,6.28838,2407,28,230,1652,249,25,1.88,"['Bluffing', 'Deduction', 'Exploration', 'Party Game']","['Cooperative Game', 'Traitor Game', 'Variable Player Powers', 'Voting']"
1491,boardgame,Outpost,1991,2,9,150,150,150,12,1147,6.81737,6.0897,1591,88,90,272,420,117,3.1197,"['Economic', 'Science Fiction']",['Auction/Bidding']
24396,boardgame,War on Terror,2006,3,6,120,120,120,14,1147,6.13223,5.71232,1719,109,47,247,395,135,2.4741,"['Negotiation', 'Wargame']",['Area Movement']
59753,boardgame,Priests of Ra,2009,2,5,60,60,60,12,1147,6.82754,6.09156,1644,81,56,175,372,94,2.2447,"['Ancient', 'Mythology']","['Auction/Bidding', 'Push Your Luck', 'Set Collection']"
159406,boardgame,Portal: The Uncooperative Cake Acquisition Game,2015,2,4,45,30,45,15,1146,6.25294,5.80162,3176,126,77,610,279,35,2.1714,"['Puzzle', 'Science Fiction', 'Video Game Theme']","['Area Majority / Influence', 'Modular Board']"
231665,boardgame,Fast Forward: FORTRESS,2017,2,4,15,15,15,10,1146,6.3685,5.88121,1996,100,53,281,250,25,1.32,"['Bluffing', 'Card Game', 'Fantasy', 'Fighting', 'Humor', 'Math']","['Hand Management', 'Push Your Luck', 'Set Collection', 'Take That']"
206548,boardgameexpansion,Mansions of Madness: Second Edition – Suppressed Memories: Figure and Tile Collection,2016,1,5,180,120,180,13,1145,8.18113,6.61071,5623,20,291,924,182,7,2.5714,"['Adventure', 'Expansion for Base-game', 'Exploration', 'Fantasy', 'Fighting', 'Horror', 'Miniatures', 'Murder/Mystery', 'Puzzle']","['Area Movement', 'Cooperative Game', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Pick-up and Deliver', 'Role Playing', 'Team-Based Game', 'Variable Player Powers']"
5825,boardgame,Paris Paris,2003,2,4,45,45,45,9,1144,6.19042,5.80297,1284,101,26,74,461,125,1.968,"['Transportation', 'Travel']","['Area Majority / Influence', 'Network and Route Building']"
10686,boardgameexpansion,Star Munchkin 2: The Clown Wars,2004,3,6,90,90,90,10,1143,6.40256,5.84398,2973,98,21,129,203,77,1.8052,"['Card Game', 'Expansion for Base-game', 'Fighting', 'Humor', 'Science Fiction']","['Dice Rolling', 'Trading', 'Variable Player Powers']"
118610,boardgame,Santa Cruz,2012,2,4,45,45,45,8,1143,6.69538,6.02882,1400,63,92,319,280,85,2.1882,"['Exploration', 'Transportation']","['Hand Management', 'Point to Point Movement']"
133528,boardgame,City of Remnants,2013,2,4,90,90,90,13,1143,6.82507,6.06776,2028,154,119,633,377,72,3.125,"['Dice', 'Economic', 'Fighting', 'Miniatures', 'Science Fiction', 'Territory Building']","['Action Points', 'Area Majority / Influence', 'Auction/Bidding', 'Card Drafting', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Tile Placement', 'Variable Player Powers', 'Worker Placement']"
208024,boardgame,The Reckoners,2018,1,6,100,60,100,13,1143,7.87998,6.48776,2073,39,230,1028,274,35,2.7143,"['Dice', 'Novel-based', 'Science Fiction']","['Card Drafting', 'Cooperative Game', 'Dice Rolling', 'Push Your Luck', 'Simultaneous Action Selection', 'Solo / Solitaire Game', 'Variable Player Powers']"
149809,boardgame,Escape: Zombie City,2014,2,4,15,15,15,10,1142,6.82875,6.07874,2923,183,74,358,335,36,1.7778,"['Dice', 'Real-time', 'Zombies']","['Cooperative Game', 'Dice Rolling', 'Pick-up and Deliver']"
257283,boardgame,Tiny Epic Mechs,2019,1,4,60,30,60,14,1142,7.05087,6.11729,5802,152,86,573,446,24,2.375,['Science Fiction'],"['Action Queue', 'Area Majority / Influence', 'Grid Movement', 'Modular Board', 'Take That', 'Variable Player Powers']"
245476,boardgame,CuBirds,2018,2,5,20,20,20,8,1140,7.09626,6.18304,1725,10,34,276,159,37,1.3243,"['Abstract Strategy', 'Animals', 'Card Game']","['Hand Management', 'Set Collection']"
98242,boardgame,Star Trek Deck Building Game: The Next Generation,2011,2,5,90,60,90,13,1139,6.48141,5.8906,2282,139,51,198,304,69,2.4783,"['Adventure', 'Card Game', 'Exploration', 'Movies / TV / Radio theme', 'Science Fiction', 'Space Exploration']","['Card Drafting', 'Cooperative Game', 'Deck, Bag, and Pool Building', 'Team-Based Game']"
35572,boardgame,Strozzi,2008,3,6,60,60,60,10,1138,6.73683,6.04947,1583,123,42,138,418,104,2.2404,"['Nautical', 'Renaissance']","['Commodity Speculation', 'Set Collection']"
149776,boardgame,Fireteam Zero,2015,1,4,90,90,90,14,1138,7.56054,6.34063,2287,55,142,722,283,36,2.6944,"['Adventure', 'Fantasy', 'Fighting', 'Horror', 'Miniatures', 'World War II']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Storytelling', 'Variable Player Powers']"
392,boardgame,Brawl,1999,2,7,15,15,15,10,1137,6.3475,5.84434,2203,119,33,117,556,110,1.3727,"['Card Game', 'Fighting', 'Real-time']","['Real-Time', 'Variable Player Powers']"
1157,boardgame,Save Doctor Lucky,2000,3,7,30,30,30,10,1137,5.85497,5.62775,2684,119,14,100,358,93,1.4946,"['Bluffing', 'Murder/Mystery']","['Hand Management', 'Map Reduction', 'Take That']"
22605,boardgameexpansion,Commands & Colors: Ancients Expansion Pack #1 – Greece & Eastern Kingdoms,2006,2,2,60,60,60,12,1137,8.26674,6.71542,3527,60,127,257,453,154,2.5065,"['Ancient', 'Expansion for Base-game', 'Wargame']","['Campaign / Battle Card Driven', 'Dice Rolling', 'Hand Management', 'Hexagon Grid', 'Modular Board']"
56707,boardgame,Colonia,2009,3,6,120,120,120,12,1137,6.59386,5.9772,1520,82,57,216,333,100,3.11,"['Economic', 'Medieval']","['Auction/Bidding', 'Set Collection', 'Voting', 'Worker Placement']"
224654,boardgameexpansion,Rising Sun: Daimyo Box,2018,3,6,120,90,120,13,1137,8.50668,6.80455,6612,81,57,134,289,11,3.3636,"['Bluffing', 'Expansion for Base-game', 'Fantasy', 'Miniatures', 'Mythology', 'Negotiation', 'Wargame']","['Area Majority / Influence', 'Area Movement', 'Card Drafting', 'Set Collection', 'Simultaneous Action Selection', 'Take That', 'Variable Phase Order', 'Variable Player Powers']"
280480,boardgame,Crystal Palace,2019,2,5,150,90,150,14,1137,7.70829,6.4626,1848,20,223,1110,227,76,3.7237,"['Dice', 'Economic']","['End Game Bonuses', 'Income', 'Loans', 'Modular Board', 'Set Collection', 'Take That', 'Turn Order: Auction', 'Worker Placement with Dice Workers']"
280789,boardgame,Pandemic: Rapid Response,2019,2,4,20,20,20,8,1137,6.86305,6.0766,2995,51,83,570,238,21,2.3333,['Real-time'],"['Cooperative Game', 'Dice Rolling', 'Re-rolling and Locking']"
172547,boardgame,Queen's Architect,2015,2,4,60,60,60,10,1135,6.91932,6.12424,2298,150,71,354,290,56,2.75,['Medieval'],"['Point to Point Movement', 'Rondel', 'Set Collection', 'Worker Placement']"
226520,boardgame,Exit: The Game – The Sinister Mansion,2018,1,4,90,45,90,12,1135,7.52383,6.40214,2703,32,69,347,200,18,2.6111,['Deduction'],['Cooperative Game']
128063,boardgame,Uchronia,2012,2,5,60,45,60,14,1134,6.49137,5.93743,1884,131,91,397,357,75,2.7333,"['Ancient', 'Card Game', 'City Building', 'Prehistoric']","['Card Drafting', 'Follow', 'Hand Management', 'Set Collection', 'Take That', 'Variable Phase Order']"
206547,boardgameexpansion,Mansions of Madness: Second Edition – Recurring Nightmares: Figure and Tile Collection,2016,1,5,180,120,180,14,1134,8.21692,6.60804,5409,22,245,828,175,8,2.75,"['Adventure', 'Expansion for Base-game', 'Exploration', 'Fantasy', 'Fighting', 'Horror', 'Miniatures', 'Murder/Mystery', 'Puzzle']","['Area Movement', 'Cooperative Game', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Pick-up and Deliver', 'Role Playing', 'Team-Based Game', 'Variable Player Powers']"
65200,boardgame,Asteroyds,2010,2,6,30,30,30,10,1133,6.36518,5.8806,1736,169,41,198,358,78,2.1667,"['Racing', 'Real-time', 'Science Fiction', 'Space Exploration']","['Action Queue', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Player Elimination', 'Set Collection', 'Simultaneous Action Selection', 'Team-Based Game', 'Variable Player Powers']"
186845,boardgameexpansion,Legendary: A Marvel Deck Building Game – Captain America 75th Anniversary,2016,1,5,60,30,60,14,1133,7.94557,6.52209,4965,40,83,416,184,10,2.1,"['Card Game', 'Comic Book / Strip', 'Expansion for Base-game', 'World War II']","['Cooperative Game', 'Deck, Bag, and Pool Building']"
542,boardgame,Animocrazy 豬事議會,2000,4,10,30,30,30,10,1132,5.52903,5.50122,1443,120,46,171,408,107,1.2804,"['Card Game', 'Party Game']",['Voting']
207207,boardgame,Glüx,2016,2,4,45,30,45,8,1132,7.14101,6.22242,1655,49,96,392,245,29,1.6552,['Abstract Strategy'],"['Area Majority / Influence', 'Grid Movement']"
216600,boardgame,Fantastic Factories,2019,1,5,60,45,60,14,1132,7.44648,6.34553,2286,29,219,943,335,34,2.3235,"['Card Game', 'Dice', 'Industry / Manufacturing']","['Card Drafting', 'Dice Rolling', 'Hand Management', 'Set Collection', 'Simultaneous Action Selection', 'Solo / Solitaire Game', 'Worker Placement with Dice Workers']"
3353,boardgame,World War II: Barbarossa to Berlin,2002,2,2,420,420,420,14,1131,7.30018,6.25924,2453,82,65,274,491,155,3.5806,"['Wargame', 'World War II']","['Action/Event', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Point to Point Movement', 'Simulation']"
296,boardgame,Medieval Merchant,1998,2,6,90,60,90,12,1130,6.73755,6.05045,1552,98,70,189,388,126,3.0952,"['Economic', 'Medieval']","['Area Majority / Influence', 'Network and Route Building']"
216788,boardgameexpansion,A Feast for Odin: The Norwegians,2018,1,4,120,30,120,12,1129,8.96458,7.01222,4070,9,248,896,289,23,3.913,"['Economic', 'Expansion for Base-game', 'Farming', 'Industry / Manufacturing', 'Medieval', 'Pirates', 'Puzzle']","['Pattern Building', 'Solo / Solitaire Game', 'Tile Placement', 'Worker Placement']"
2456,boardgame,The Hobbit: The Defeat of Smaug,2001,2,6,30,30,30,8,1128,4.82133,5.19702,2164,196,5,44,450,112,1.3214,"['Adventure', 'Dice', 'Fantasy', 'Novel-based']","['Point to Point Movement', 'Rock-Paper-Scissors', 'Roll / Spin and Move']"
30362,boardgameexpansion,Mr. Jack Extension,2007,2,2,30,30,30,9,1128,7.21955,6.24785,3377,102,85,260,419,86,2.3023,"['Deduction', 'Expansion for Base-game', 'Murder/Mystery']","['Grid Movement', 'Variable Player Powers']"
58798,boardgame,Cardcassonne,2009,2,5,45,30,45,8,1125,6.26805,5.8296,2188,120,37,141,342,90,1.7556,"['Card Game', 'City Building', 'Medieval']","['Card Drafting', 'Hand Management', 'Set Collection']"
76247,boardgame,Eaten by Zombies!,2011,2,4,30,30,30,8,1125,5.87069,5.65349,2077,278,22,190,426,77,2.0779,"['Card Game', 'Horror', 'Zombies']","['Card Drafting', 'Deck, Bag, and Pool Building', 'Hand Management']"
259996,boardgameexpansion,Everdell: Pearlbrook,2019,1,4,80,40,80,13,1125,7.85217,6.50003,6427,36,157,626,423,13,2.6923,"['Animals', 'Card Game', 'City Building', 'Expansion for Base-game', 'Fantasy']","['Card Drafting', 'Hand Management', 'Set Collection', 'Worker Placement']"
25584,boardgame,If Wishes Were Fishes!,2007,2,5,45,45,45,10,1124,6.50217,5.93577,1317,95,40,150,450,116,1.9483,"['Animals', 'Economic']","['Area Majority / Influence', 'Card Drafting', 'Commodity Speculation', 'Hand Management', 'Increase Value of Unchosen Resources']"
157126,boardgameexpansion,Blood Bowl: Team Manager – The Card Game – Foul Play,2014,2,5,60,60,60,10,1124,7.81608,6.48392,3570,28,190,353,208,37,2.6486,"['Card Game', 'Expansion for Base-game', 'Fantasy', 'Fighting', 'Sports']","['Area Majority / Influence', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Hand Management', 'Variable Player Powers']"
5287,boardgameexpansion,Beyond Valor: ASL Module 1,1985,2,2,120,120,120,12,1123,8.5334,6.74389,3835,86,52,122,444,173,4.6127,"['Expansion for Base-game', 'Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Line of Sight', 'Modular Board', 'Simulation']"
19400,boardgameexpansion,A Game of Thrones: A Storm of Swords Expansion,2006,3,4,180,120,180,12,1123,7.82272,6.48591,2452,113,79,236,363,141,3.5532,"['Bluffing', 'Expansion for Base-game', 'Fantasy', 'Negotiation', 'Novel-based', 'Political', 'Wargame']","['Area Movement', 'Auction/Bidding', 'Campaign / Battle Card Driven', 'Player Elimination', 'Simultaneous Action Selection', 'Variable Player Powers']"
174476,boardgame,10' to Kill,2015,2,4,15,10,15,12,1123,6.31093,5.8509,1841,57,24,196,258,49,1.6735,"['Animals', 'Bluffing', 'Deduction', 'Murder/Mystery']","['Action Queue', 'Memory', 'Modular Board', 'Player Elimination', 'Secret Unit Deployment']"
2081,boardgame,The Civil War 1861-1865,1983,2,2,1200,1200,1200,12,1122,7.68334,6.39166,2675,100,60,226,521,177,3.7966,"['American Civil War', 'Civil War', 'Post-Napoleonic', 'Wargame']","['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Movement Points', 'Ratio / Combat Results Table', 'Scenario / Mission / Campaign Game', 'Simulation']"
25685,boardgame,Blackbeard: The Golden Age of Piracy,2008,1,5,120,120,120,12,1122,6.11092,5.75709,2688,247,46,343,582,179,3.324,"['Adventure', 'Age of Reason', 'Nautical', 'Pirates', 'Wargame']","['Action Points', 'Hand Management', 'Simulation', 'Solo / Solitaire Game', 'Variable Player Powers']"
143827,boardgameexpansion,Descent: Journeys in the Dark (Second Edition) – The Trollfens,2013,2,5,60,60,60,14,1122,8.03879,6.52077,6189,57,134,470,191,24,3.0417,"['Adventure', 'Dice', 'Expansion for Base-game', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']","['Action Points', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Modular Board', 'Pick-up and Deliver', 'Role Playing', 'Team-Based Game', 'Variable Player Powers']"
215613,boardgame,Tao Long: The Way of the Dragon,2017,2,2,30,10,30,14,1122,7.0085,6.13104,3377,153,63,521,378,22,2.6818,['Abstract Strategy'],"['Grid Movement', 'Modular Board', 'Point to Point Movement']"
7098,boardgame,Monopoly: Deluxe Edition,1995,2,10,180,180,180,8,1121,5.2962,5.34996,2442,63,2,20,268,71,1.9014,"['Economic', 'Negotiation']","['Auction/Bidding', 'Player Elimination', 'Roll / Spin and Move', 'Set Collection', 'Trading']"
271518,boardgame,Disney Villainous: Wicked to the Core,2019,2,3,60,40,60,10,1121,7.7304,6.38877,5077,22,133,653,166,16,2.25,"['Card Game', 'Fantasy', 'Movies / TV / Radio theme', 'Mythology']","['Hand Management', 'Take That', 'Variable Player Powers']"
25574,boardgame,Gin Rummy,1909,2,2,30,30,30,8,1120,6.22162,5.80059,665,0,1,12,267,85,1.7059,"['Card Game', 'Memory']",['Set Collection']
218791,boardgameexpansion,Anachrony: Exosuit Commander Pack,2017,1,4,120,60,120,15,1120,8.50126,6.78938,4898,28,75,213,308,17,3.9412,"['Economic', 'Expansion for Base-game', 'Science Fiction']","['Variable Player Powers', 'Worker Placement']"
218920,boardgame,Valletta,2017,2,4,80,40,80,10,1119,7.02117,6.1737,1823,104,73,342,249,28,2.3571,"['City Building', 'Renaissance']","['Deck, Bag, and Pool Building', 'Hand Management', 'Modular Board', 'Take That']"
196202,boardgame,Rum & Bones: Second Tide,2017,2,6,60,60,60,14,1118,7.77121,6.4403,3011,71,212,1026,311,28,2.75,"['Dice', 'Fantasy', 'Humor', 'Miniatures', 'Nautical', 'Pirates', 'Zombies']","['Action Points', 'Action Queue', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Variable Phase Order', 'Variable Player Powers']"
226065,boardgameexpansion,Sheriff of Nottingham: Merry Men,2017,3,6,0,60,0,13,1118,7.72892,6.44543,6154,55,123,659,300,15,2.1333,"['Bluffing', 'Card Game', 'Expansion for Base-game', 'Humor', 'Medieval', 'Negotiation', 'Party Game']","['Card Drafting', 'Hand Management', 'Role Playing', 'Set Collection']"
41003,boardgame,Keltis: Der Weg der Steine Mitbringspiel,2009,2,4,15,15,15,7,1117,6.44684,5.91883,1733,64,20,72,306,101,1.2673,"['Ancient', 'Exploration']","['Push Your Luck', 'Set Collection']"
8481,boardgame,Crusader Rex,2005,2,2,180,180,180,12,1116,7.15906,6.21502,1792,79,154,456,545,193,2.9223,"['Arabian', 'Medieval', 'Wargame']","['Campaign / Battle Card Driven', 'Dice Rolling', 'Point to Point Movement', 'Secret Unit Deployment', 'Simulation', 'Simultaneous Action Selection']"
27389,boardgame,Smart Ass,2006,2,8,30,30,30,12,1114,5.37354,5.41458,2651,128,4,45,278,52,1.3462,"['Humor', 'Party Game', 'Trivia']","['Dice Rolling', 'Roll / Spin and Move']"
31552,boardgame,Wings of War: Deluxe Set,2007,2,4,45,45,45,0,1114,7.26461,6.2614,1620,41,54,184,239,84,2.0119,"['Aviation / Flight', 'Card Game', 'Wargame', 'World War I']","['Action Queue', 'Player Elimination', 'Simulation', 'Simultaneous Action Selection']"
239942,boardgame,Black Rose Wars,2019,1,4,90,90,90,14,1114,8.19753,6.45614,2477,26,126,871,309,59,3.4237,"['Bluffing', 'Card Game', 'Fantasy', 'Miniatures', 'Renaissance']","['Action Queue', 'Area Majority / Influence', 'Area Movement', 'Campaign / Battle Card Driven', 'Deck, Bag, and Pool Building', 'Hand Management', 'Modular Board', 'Variable Player Powers']"
35248,boardgame,Batavia,2008,3,5,60,45,60,10,1113,6.40662,5.87765,1936,159,28,165,365,104,2.4135,"['Economic', 'Nautical', 'Renaissance']","['Auction/Bidding', 'Set Collection', 'Stock Holding']"
